corridor_id,county_k1,county_k2,n_lines,avg_length_km,max_effective_voltage_kv,year,allocated_shadow_cost_total,allocated_n_binding_total,allocated_n_intervals_total,n_constraints_exposed_year,binding_share_corridor_year,stressed_corridor_year,corridor_exposed_year
HENDERSON__KAUFMAN,HENDERSON,KAUFMAN,2,37.04074198551679,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HENDERSON__NAVARRO,HENDERSON,NAVARRO,2,13.341158103673587,345.0,2024,521.881985,26.5,123.0,2,0.21544715447154472,1,1
HENDERSON__SMITH,HENDERSON,SMITH,2,46.3322574581952,345.0,2024,3037.0575815,9.55,22.15,1,0.4311512415349888,1,1
HENDERSON__VAN ZANDT,HENDERSON,VAN ZANDT,2,46.3322574581952,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HIDALGO__STARR,HIDALGO,STARR,1,30.682165425508465,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HILL__MCLENNAN,HILL,MCLENNAN,3,29.71839228362744,345.0,2024,3502.49087,89.0,311.0,1,0.2861736334405145,1,1
HOCKLEY__LAMB,HOCKLEY,LAMB,1,77.8239300317893,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__LUBBOCK,HOCKLEY,LUBBOCK,2,40.956889552866976,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HOCKLEY__TERRY,HOCKLEY,TERRY,2,35.971157457236586,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HOOD__JOHNSON,HOOD,JOHNSON,5,20.613136855660983,345.0,2024,122.090465,7.0,77.5,1,0.09032258064516129,1,1
HOOD__PARKER,HOOD,PARKER,3,40.44065707284269,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HOOD__SOMERVELL,HOOD,SOMERVELL,7,23.63639153413513,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
HOPKINS__HUNT,HOPKINS,HUNT,4,28.66810074695591,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HOUSTON__WALKER,HOUSTON,WALKER,1,51.47864768557029,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HOWARD__MARTIN,HOWARD,MARTIN,2,42.70593875675989,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HOWARD__MITCHELL,HOWARD,MITCHELL,3,58.534890338512575,345.0,2024,207451.13371,1446.0,9872.0,1,0.14647487844408427,1,1
HUNT__KAUFMAN,HUNT,KAUFMAN,1,32.76597762606231,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HUNT__RAINS,HUNT,RAINS,1,7.354028915811806,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
HUNT__ROCKWALL,HUNT,ROCKWALL,1,32.76597762606231,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
JACKSON__LAVACA,JACKSON,LAVACA,2,34.726891027084115,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
JACKSON__VICTORIA,JACKSON,VICTORIA,1,37.58797937588532,345.0,2024,2544.4804504545455,29.636363636363637,92.66666666666666,3,0.3198168737737083,1,1
JACKSON__WHARTON,JACKSON,WHARTON,3,35.68058714335118,345.0,2024,2544.4804504545455,29.636363636363637,92.66666666666666,3,0.3198168737737083,1,1
JACK__PALO PINTO,JACK,PALO PINTO,3,28.851839136848213,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
JACK__WISE,JACK,WISE,5,33.43009975838582,345.0,2024,8698.5647715,404.97857142857146,927.6857142857143,2,0.43654716806800337,1,1
JACK__YOUNG,JACK,YOUNG,5,35.95050638725067,345.0,2024,8698.5647715,404.97857142857146,927.6857142857143,2,0.43654716806800337,1,1
JASPER__NEWTON,JASPER,NEWTON,1,25.69598936622254,500.0,2024,0.0,0.0,0.0,0,0.0,0,0
JEFFERSON__ORANGE,JEFFERSON,ORANGE,6,22.43467229984918,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
JIM WELLS__LIVE OAK,JIM WELLS,LIVE OAK,1,58.76199288865215,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
JOHNSON__PARKER,JOHNSON,PARKER,2,15.98001938065893,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
JOHNSON__TARRANT,JOHNSON,TARRANT,4,20.284256254375563,345.0,2024,122.090465,7.0,77.5,1,0.09032258064516129,1,1
JONES__SHACKELFORD,JONES,SHACKELFORD,5,33.97346167412848,345.0,2024,14845.76454,198.0,759.0,1,0.2608695652173913,1,1
JONES__TAYLOR,JONES,TAYLOR,3,27.09164006363102,345.0,2024,1842.23242,77.0,330.0,1,0.23333333333333334,1,1
KARNES__LIVE OAK,KARNES,LIVE OAK,1,24.721851068029203,345.0,2024,1132.65611,46.0,72.5,1,0.6344827586206897,1,1
KARNES__WILSON,KARNES,WILSON,3,30.599086182829183,345.0,2024,111335.08554814685,1082.597902097902,4429.5,5,0.2444063443047527,1,1
KAUFMAN__ROCKWALL,KAUFMAN,ROCKWALL,2,27.70221124718122,345.0,2024,413.66653,29.0,212.0,2,0.13679245283018868,1,1
KAUFMAN__VAN ZANDT,KAUFMAN,VAN ZANDT,2,31.827081041946755,345.0,2024,3037.0575815,9.55,22.15,1,0.4311512415349888,1,1
KENDALL__KERR,KENDALL,KERR,3,31.15711605933455,345.0,2024,6744.942867692307,414.22344322344327,958.202380952381,3,0.43229222913403365,1,1
KENEDY__KLEBERG,KENEDY,KLEBERG,1,28.66745740434288,345.0,2024,19899.8998,1854.5,6931.5,1,0.2675467070619635,1,1
KENEDY__WILLACY,KENEDY,WILLACY,1,54.66227066942818,345.0,2024,29938.285285,1167.75,2421.0,1,0.48234200743494426,1,1
KENT__SCURRY,KENT,SCURRY,2,61.521926786164144,345.0,2024,22224.088931,1256.3,3079.9,1,0.40790285398876586,1,1
KENT__STONEWALL,KENT,STONEWALL,1,36.54715842730517,345.0,2024,3037.0575815,9.55,22.15,1,0.4311512415349888,1,1
KIMBLE__MENARD,KIMBLE,MENARD,1,38.27010733418549,345.0,2024,1083.4356776923078,18.794871794871796,52.666666666666664,2,0.3568646543330088,1,1
KIMBLE__SUTTON,KIMBLE,SUTTON,2,84.91011504290343,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
KING__STONEWALL,KING,STONEWALL,1,46.51831292023842,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
KLEBERG__NUECES,KLEBERG,NUECES,2,47.31970777091286,345.0,2024,189399.920655,331.5,1176.0,1,0.28188775510204084,1,1
LA SALLE__MCMULLEN,LA SALLE,MCMULLEN,1,56.46592941006213,345.0,2024,195452.42534,5706.5,13446.0,1,0.42440130893946154,1,1
LA SALLE__WEBB,LA SALLE,WEBB,1,56.46592941006213,345.0,2024,195452.42534,5706.5,13446.0,1,0.42440130893946154,1,1
LAMAR__RED RIVER,LAMAR,RED RIVER,1,26.85483284917709,345.0,2024,214.74285333333333,10.666666666666666,264.3333333333333,1,0.0403530895334174,0,1
LAMPASAS__MILLS,LAMPASAS,MILLS,2,65.75099888365183,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
LAVACA__VICTORIA,LAVACA,VICTORIA,2,34.726891027084115,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
LEE__WILLIAMSON,LEE,WILLIAMSON,2,13.876971258958156,345.0,2024,259.3681225,7.75,16.0,2,0.484375,1,1
LEON__LIMESTONE,LEON,LIMESTONE,4,23.66314125706708,345.0,2024,35.972025,3.5,71.5,2,0.04895104895104895,0,1
LEON__MADISON,LEON,MADISON,2,40.22114093039002,345.0,2024,1678.2366666666667,25.333333333333332,216.0,2,0.11728395061728394,1,1
LEON__ROBERTSON,LEON,ROBERTSON,2,19.14217431611021,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
LIBERTY__SAN JACINTO,LIBERTY,SAN JACINTO,1,26.491135574419253,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
LIMESTONE__ROBERTSON,LIMESTONE,ROBERTSON,1,29.429004212408596,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
LIVE OAK__SAN PATRICIO,LIVE OAK,SAN PATRICIO,1,27.50809780805532,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
LUBBOCK__LYNN,LUBBOCK,LYNN,1,43.1859225236587,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
MARION__UPSHUR,MARION,UPSHUR,1,5.084358865995294,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
MARTIN__MIDLAND,MARTIN,MIDLAND,2,39.82039897457688,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
MATAGORDA__WHARTON,MATAGORDA,WHARTON,6,37.51682990622482,345.0,2024,93322.64348500001,1398.0,6273.666666666667,4,0.2228361936135168,1,1
MEDINA__UVALDE,MEDINA,UVALDE,1,32.68379246584834,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
MIDLAND__UPTON,MIDLAND,UPTON,1,47.424054624536936,345.0,2024,149.61715399999997,5.4,39.2,1,0.1377551020408163,1,1
MILAM__ROBERTSON,MILAM,ROBERTSON,2,31.82675657176448,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
MILAM__WILLIAMSON,MILAM,WILLIAMSON,2,13.876971258958156,345.0,2024,259.3681225,7.75,16.0,2,0.484375,1,1
MITCHELL__NOLAN,MITCHELL,NOLAN,4,29.2082228410214,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
MITCHELL__SCURRY,MITCHELL,SCURRY,4,13.623534859178728,345.0,2024,956651.2429,4006.0,18331.0,1,0.21853690469696144,1,1
MONTAGUE__WISE,MONTAGUE,WISE,2,52.71891876709488,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
MONTGOMERY__SAN JACINTO,MONTGOMERY,SAN JACINTO,1,26.491135574419253,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
MOORE__POTTER,MOORE,POTTER,2,66.07179505735589,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
MOORE__SHERMAN,MOORE,SHERMAN,1,55.0798032667401,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
MORRIS__TITUS,MORRIS,TITUS,3,24.27679588644768,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
NACOGDOCHES__RUSK,NACOGDOCHES,RUSK,3,36.58472485382568,345.0,2024,3037.0575815,9.55,22.15,1,0.4311512415349888,1,1
NEWTON__ORANGE,NEWTON,ORANGE,1,6.711960866394452,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
NOLAN__TAYLOR,NOLAN,TAYLOR,4,22.929943598981048,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
NUECES__SAN PATRICIO,NUECES,SAN PATRICIO,1,27.50809780805532,345.0,2024,196322.891805,522.5,1948.0,2,0.2682238193018481,1,1
OLDHAM__POTTER,OLDHAM,POTTER,3,56.70574629167893,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
PALO PINTO__PARKER,PALO PINTO,PARKER,2,32.2039937160562,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
PANOLA__RUSK,PANOLA,RUSK,1,24.75128811582688,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
PARKER__TARRANT,PARKER,TARRANT,6,25.393741381734475,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
PARKER__WISE,PARKER,WISE,2,35.910404653940965,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
PECOS__TERRELL,PECOS,TERRELL,1,62.092611026040046,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
POTTER__RANDALL,POTTER,RANDALL,2,42.16854965763844,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
RANDALL__SWISHER,RANDALL,SWISHER,1,89.9808204363193,230.0,2024,0.0,0.0,0.0,0,0.0,0,0
REFUGIO__SAN PATRICIO,REFUGIO,SAN PATRICIO,1,37.58797937588532,345.0,2024,92.880765,1.0,37.666666666666664,1,0.026548672566371685,0,1
REFUGIO__VICTORIA,REFUGIO,VICTORIA,1,51.777082996212805,345.0,2024,418.28468000000004,8.0,15.0,1,0.5333333333333333,1,1
RUNNELS__TAYLOR,RUNNELS,TAYLOR,4,37.48240554892547,345.0,2024,1011.74356,16.333333333333332,33.666666666666664,1,0.48514851485148514,1,1
RUSK__SMITH,RUSK,SMITH,3,69.01372789184757,345.0,2024,3037.0575815,9.55,22.15,1,0.4311512415349888,1,1
SCHLEICHER__SUTTON,SCHLEICHER,SUTTON,2,56.14201703316987,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
SCHLEICHER__TOM GREEN,SCHLEICHER,TOM GREEN,1,61.12744223773469,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
SHACKELFORD__STEPHENS,SHACKELFORD,STEPHENS,2,30.89975895877965,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
SMITH__VAN ZANDT,SMITH,VAN ZANDT,1,32.76597762606231,345.0,2024,3037.0575815,9.55,22.15,1,0.4311512415349888,1,1
STARR__ZAPATA,STARR,ZAPATA,1,65.96384691199566,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
STEPHENS__THROCKMORTON,STEPHENS,THROCKMORTON,2,30.89975895877965,345.0,2024,5661.507189999999,395.42857142857144,905.5357142857143,1,0.43667915598501283,1,1
TARRANT__WISE,TARRANT,WISE,2,65.64298073662192,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
TERRY__YOAKUM,TERRY,YOAKUM,2,35.971157457236586,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
THROCKMORTON__YOUNG,THROCKMORTON,YOUNG,5,38.180395065589394,345.0,2024,8698.5647715,404.97857142857146,927.6857142857143,2,0.43654716806800337,1,1
WEBB__ZAPATA,WEBB,ZAPATA,2,56.38387385435217,345.0,2024,0.0,0.0,0.0,0,0.0,0,0
WICHITA__WILBARGER,WICHITA,WILBARGER,6,61.21571285925529,345.0,2024,83848.70700000001,2286.4285714285716,5004.535714285715,2,0.4568712667794215,1,1
ANDERSON__CHEROKEE,ANDERSON,CHEROKEE,1,54.99162355161065,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ANDERSON__HENDERSON,ANDERSON,HENDERSON,1,54.99162355161065,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__ECTOR,ANDREWS,ECTOR,1,47.86450191691582,230.0,2025,0.0,0.0,0.0,0,0.0,0,0
ANDREWS__GAINES,ANDREWS,GAINES,1,47.86450191691582,230.0,2025,0.0,0.0,0.0,0,0.0,0,0
ANGELINA__NACOGDOCHES,ANGELINA,NACOGDOCHES,1,24.699945368555145,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ARCHER__CLAY,ARCHER,CLAY,1,37.62891329238208,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ARCHER__WICHITA,ARCHER,WICHITA,3,30.9184937108971,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ARCHER__YOUNG,ARCHER,YOUNG,2,26.233043832768747,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__BRISCOE,ARMSTRONG,BRISCOE,2,53.52206586382461,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ARMSTRONG__CARSON,ARMSTRONG,CARSON,2,53.52206586382461,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__BEXAR,ATASCOSA,BEXAR,1,31.7634084045288,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__FRIO,ATASCOSA,FRIO,2,49.71660365264215,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__LIVE OAK,ATASCOSA,LIVE OAK,1,24.721851068029203,345.0,2025,690.0156200000001,7.0,85.0,1,0.08235294117647059,1,1
ATASCOSA__MCMULLEN,ATASCOSA,MCMULLEN,1,56.46592941006213,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
ATASCOSA__WILSON,ATASCOSA,WILSON,3,43.84606491157511,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__FAYETTE,AUSTIN,FAYETTE,2,18.866928569816864,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
AUSTIN__WASHINGTON,AUSTIN,WASHINGTON,2,18.866928569816864,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BAILEY__COCHRAN,BAILEY,COCHRAN,1,47.11608976521057,230.0,2025,0.0,0.0,0.0,0,0.0,0,0
BAILEY__LAMB,BAILEY,LAMB,4,107.11503775689484,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BASTROP__CALDWELL,BASTROP,CALDWELL,4,32.48015019873336,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BASTROP__FAYETTE,BASTROP,FAYETTE,2,44.830315078761096,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BASTROP__LEE,BASTROP,LEE,3,14.791149819681593,345.0,2025,1611.6611174999998,38.0,119.5,1,0.3179916317991632,1,1
BASTROP__TRAVIS,BASTROP,TRAVIS,6,15.734393545184185,345.0,2025,1611.6611174999998,38.0,119.5,1,0.3179916317991632,1,1
BASTROP__WILLIAMSON,BASTROP,WILLIAMSON,2,28.31351544181843,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__KNOX,BAYLOR,KNOX,1,46.472472978051016,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BAYLOR__WILBARGER,BAYLOR,WILBARGER,1,46.472472978051016,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BEE__KARNES,BEE,KARNES,1,27.50809780805532,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BEE__LIVE OAK,BEE,LIVE OAK,1,27.50809780805532,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BELL__FALLS,BELL,FALLS,2,22.97900880555509,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BELL__LAMPASAS,BELL,LAMPASAS,2,65.75099888365183,345.0,2025,3391.5147464285715,204.17857142857142,501.92857142857144,1,0.40678810303116547,1,1
BELL__MILAM,BELL,MILAM,3,41.394058824797554,345.0,2025,22807.67339,613.0,2151.0,2,0.28498372849837283,1,1
BELL__WILLIAMSON,BELL,WILLIAMSON,2,58.7912633041738,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BEXAR__COMAL,BEXAR,COMAL,4,23.079211380275467,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BEXAR__KENDALL,BEXAR,KENDALL,1,40.70412635822496,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BEXAR__MEDINA,BEXAR,MEDINA,1,40.70412635822496,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BEXAR__WILSON,BEXAR,WILSON,1,36.9769070208693,345.0,2025,329957.51382,2088.5,7198.0,3,0.29015004167824393,1,1
BORDEN__HOWARD,BORDEN,HOWARD,2,52.820369993538165,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BORDEN__LYNN,BORDEN,LYNN,1,54.76501685708477,230.0,2025,5947.22025,266.0,2691.0,1,0.09884801189149016,1,1
BORDEN__SCURRY,BORDEN,SCURRY,2,54.453279836875765,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__HILL,BOSQUE,HILL,3,73.78758382259299,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BOSQUE__MCLENNAN,BOSQUE,MCLENNAN,1,42.23776262286374,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BOWIE__CASS,BOWIE,CASS,1,30.32529857350085,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BOWIE__MORRIS,BOWIE,MORRIS,1,26.030601319643985,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BOWIE__RED RIVER,BOWIE,RED RIVER,1,69.7571134006287,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__FORT BEND,BRAZORIA,FORT BEND,2,31.63817999352374,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BRAZORIA__GALVESTON,BRAZORIA,GALVESTON,1,28.033518117943,345.0,2025,271968.15207999997,3152.0,8457.0,1,0.37270899846281186,1,1
BRAZORIA__MATAGORDA,BRAZORIA,MATAGORDA,2,73.16808460620405,345.0,2025,14229.35327,336.0,1140.0,1,0.29473684210526313,1,1
BRAZOS__GRIMES,BRAZOS,GRIMES,2,36.90936665016683,345.0,2025,0.0,0.0,15.0,1,0.0,0,1
BRAZOS__ROBERTSON,BRAZOS,ROBERTSON,2,40.59788066399012,345.0,2025,0.0,0.0,231.0,1,0.0,0,1
BRISCOE__FLOYD,BRISCOE,FLOYD,3,37.40680492098013,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__HALL,BRISCOE,HALL,2,56.2306224417309,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BRISCOE__SWISHER,BRISCOE,SWISHER,2,37.58842196125035,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
BROOKS__HIDALGO,BROOKS,HIDALGO,1,65.97195813748284,345.0,2025,14123.066855000001,318.0,884.5,1,0.35952515545505936,1,1
BROOKS__KLEBERG,BROOKS,KLEBERG,1,65.97195813748284,345.0,2025,14123.066855000001,318.0,884.5,1,0.35952515545505936,1,1
BROWN__COLEMAN,BROWN,COLEMAN,4,35.338189010424344,345.0,2025,0.0,0.0,10.6875,1,0.0,0,1
BROWN__COMANCHE,BROWN,COMANCHE,1,84.58137031865897,345.0,2025,0.0,0.0,10.6875,1,0.0,0,1
BROWN__MILLS,BROWN,MILLS,2,65.75099888365183,345.0,2025,3391.5147464285715,204.17857142857142,501.92857142857144,1,0.40678810303116547,1,1
CALDWELL__GUADALUPE,CALDWELL,GUADALUPE,4,36.27701706314243,345.0,2025,7217.9633,105.0,546.0,1,0.19230769230769232,1,1
CALDWELL__HAYS,CALDWELL,HAYS,2,35.34405049940318,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CALHOUN__REFUGIO,CALHOUN,REFUGIO,1,37.58797937588532,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CALHOUN__VICTORIA,CALHOUN,VICTORIA,1,37.58797937588532,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CALLAHAN__EASTLAND,CALLAHAN,EASTLAND,1,55.80265322971882,345.0,2025,213.92515261904762,7.523809523809524,158.92857142857144,2,0.04734082397003745,0,1
CALLAHAN__SHACKELFORD,CALLAHAN,SHACKELFORD,1,55.80265322971882,345.0,2025,213.92515261904762,7.523809523809524,158.92857142857144,2,0.04734082397003745,0,1
CAMERON__HIDALGO,CAMERON,HIDALGO,1,61.885584864504814,345.0,2025,111235.49577,5988.5,12603.5,2,0.47514579283532354,1,1
CAMERON__WILLACY,CAMERON,WILLACY,1,54.66227066942818,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CAMP__MORRIS,CAMP,MORRIS,2,16.77020951372318,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CAMP__TITUS,CAMP,TITUS,2,12.77930339877826,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CAMP__UPSHUR,CAMP,UPSHUR,3,10.214321887850607,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CARSON__GRAY,CARSON,GRAY,3,47.26978699581783,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CARSON__HUTCHINSON,CARSON,HUTCHINSON,3,26.367269874932223,230.0,2025,0.0,0.0,0.0,0,0.0,0,0
CARSON__POTTER,CARSON,POTTER,4,46.85741780022533,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CASS__MARION,CASS,MARION,2,25.962922319424187,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CASS__MORRIS,CASS,MORRIS,2,23.399893169849523,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CASTRO__DEAF SMITH,CASTRO,DEAF SMITH,2,40.32793679384602,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CASTRO__LAMB,CASTRO,LAMB,2,46.9935977030592,230.0,2025,0.0,0.0,0.0,0,0.0,0,0
CASTRO__RANDALL,CASTRO,RANDALL,1,56.21686537263677,230.0,2025,0.0,0.0,0.0,0,0.0,0,0
CASTRO__SWISHER,CASTRO,SWISHER,2,37.58842196125035,345.0,2025,12326.016083999999,650.1,1592.1,1,0.40832862257395897,1,1
CHAMBERS__HARRIS,CHAMBERS,HARRIS,1,29.184117293193104,345.0,2025,61304.614969999995,486.0,1258.0,1,0.3863275039745628,1,1
CHAMBERS__LIBERTY,CHAMBERS,LIBERTY,2,22.478206391259278,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CHEROKEE__HOUSTON,CHEROKEE,HOUSTON,1,35.870458482885645,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CHEROKEE__NACOGDOCHES,CHEROKEE,NACOGDOCHES,1,35.870458482885645,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CHEROKEE__RUSK,CHEROKEE,RUSK,2,45.17688993779806,345.0,2025,263.9032475,0.15,0.25,1,0.6,1,1
CHEROKEE__SMITH,CHEROKEE,SMITH,1,10.580469501287553,345.0,2025,263.9032475,0.15,0.25,1,0.6,1,1
CHILDRESS__COLLINGSWORTH,CHILDRESS,COLLINGSWORTH,1,58.61480369628626,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CHILDRESS__HALL,CHILDRESS,HALL,1,42.41556627423594,345.0,2025,12326.016083999999,650.1,1592.1,1,0.40832862257395897,1,1
CHILDRESS__HARDEMAN,CHILDRESS,HARDEMAN,3,47.20651968157245,345.0,2025,12326.016083999999,650.1,1592.1,1,0.40832862257395897,1,1
CLAY__JACK,CLAY,JACK,1,37.62891329238208,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
CLAY__MONTAGUE,CLAY,MONTAGUE,2,52.71891876709488,345.0,2025,3391.5147464285715,204.17857142857142,501.92857142857144,1,0.40678810303116547,1,1
CLAY__WICHITA,CLAY,WICHITA,2,52.71891876709488,345.0,2025,3391.5147464285715,204.17857142857142,501.92857142857144,1,0.40678810303116547,1,1
COCHRAN__YOAKUM,COCHRAN,YOAKUM,1,47.11608976521057,230.0,2025,0.0,0.0,0.0,0,0.0,0,0
COKE__MITCHELL,COKE,MITCHELL,1,23.736043944344136,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
COKE__RUNNELS,COKE,RUNNELS,1,27.04570226687724,345.0,2025,0.0,0.0,10.6875,1,0.0,0,1
COKE__STERLING,COKE,STERLING,5,16.402690984937266,345.0,2025,0.0,0.0,10.6875,1,0.0,0,1
COKE__TOM GREEN,COKE,TOM GREEN,1,27.04570226687724,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
COLEMAN__MCCULLOCH,COLEMAN,MCCULLOCH,3,31.66968359374791,345.0,2025,5714.160218888889,89.88888888888889,194.33333333333334,1,0.4625500285877644,1,1
COLEMAN__RUNNELS,COLEMAN,RUNNELS,3,40.96130664294154,345.0,2025,5714.160218888889,89.88888888888889,205.02083333333334,2,0.4384378281339972,1,1
COLLINGSWORTH__WHEELER,COLLINGSWORTH,WHEELER,1,58.61480369628626,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
COLLIN__DALLAS,COLLIN,DALLAS,1,13.622967445978666,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
COLLIN__DENTON,COLLIN,DENTON,3,10.57870115420394,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
COLLIN__FANNIN,COLLIN,FANNIN,2,58.649334226535146,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
COLLIN__GRAYSON,COLLIN,GRAYSON,4,31.442829384813702,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
COLLIN__HUNT,COLLIN,HUNT,5,27.568324739679003,345.0,2025,0.0,0.0,0.0,0,0.0,0,0
